price,kms_driven,owner,age,power,brand
14227.0,36000.0,1,15,150.0,3
35000.0,60000.0,1,9,220.0,3
80000.0,7127.0,1,5,220.0,3
23000.0,20000.0,1,6,100.0,3
32000.0,22697.0,1,7,125.0,7
20000.0,52000.0,1,10,150.0,5
55005.0,6600.0,1,5,220.0,3
35000.0,11885.0,1,12,125.0,7
25000.0,32588.0,1,9,150.0,3
123000.0,14500.0,1,4,250.0,5
30000.0,6639.0,1,9,180.0,8
60000.0,20373.0,1,6,220.0,3
22000.0,60857.0,1,13,150.0,3
23000.0,20000.0,1,6,100.0,3
32000.0,22697.0,1,7,125.0,7
20000.0,52000.0,1,10,150.0,5
55005.0,6600.0,1,5,220.0,3
35000.0,11885.0,1,12,125.0,7
25000.0,32588.0,1,9,150.0,3
123000.0,14500.0,1,4,250.0,5
30000.0,6639.0,1,9,180.0,8
60000.0,20373.0,1,6,220.0,3
22000.0,60857.0,1,13,150.0,3
45000.0,18742.0,1,6,150.0,5
43000.0,42837.0,1,8,150.0,6
55000.0,27000.0,1,9,150.0,5
48000.0,41939.0,1,8,200.0,3
50000.0,29134.0,1,7,220.0,3
70000.0,8000.0,1,5,220.0,3
87000.0,140.0,1,3,160.0,6
10000.0,64955.0,1,15,150.0,3
25000.0,65000.0,1,12,150.0,5
14227.0,36000.0,1,15,150.0,3
35000.0,60000.0,1,9,220.0,3
80000.0,7127.0,1,5,220.0,3
23000.0,20000.0,1,6,100.0,3
32000.0,22697.0,1,7,125.0,7
20000.0,52000.0,1,10,150.0,5
55005.0,6600.0,1,5,220.0,3
35000.0,11885.0,1,12,125.0,7
25000.0,32588.0,1,9,150.0,3
123000.0,14500.0,1,4,250.0,5
30000.0,6639.0,1,9,180.0,8
60000.0,20373.0,1,6,220.0,3
22000.0,60857.0,1,13,150.0,3
23000.0,20000.0,1,6,100.0,3
32000.0,22697.0,1,7,125.0,7
20000.0,52000.0,1,10,150.0,5
55005.0,6600.0,1,5,220.0,3
35000.0,11885.0,1,12,125.0,7
25000.0,32588.0,1,9,150.0,3
123000.0,14500.0,1,4,250.0,5
30000.0,6639.0,1,9,180.0,8
60000.0,20373.0,1,6,220.0,3
22000.0,60857.0,1,13,150.0,3
23000.0,20000.0,1,6,100.0,3
32000.0,22697.0,1,7,125.0,7
20000.0,52000.0,1,10,150.0,5
55005.0,6600.0,1,5,220.0,3
35000.0,11885.0,1,12,125.0,7
25000.0,32588.0,1,9,150.0,3
123000.0,14500.0,1,4,250.0,5
30000.0,6639.0,1,9,180.0,8
60000.0,20373.0,1,6,220.0,3
22000.0,60857.0,1,13,150.0,3
45000.0,18742.0,1,6,150.0,5
43000.0,42837.0,1,8,150.0,6
55000.0,27000.0,1,9,150.0,5
48000.0,41939.0,1,8,200.0,3
50000.0,29134.0,1,7,220.0,3
70000.0,8000.0,1,5,220.0,3
87000.0,140.0,1,3,160.0,6
10000.0,64955.0,1,15,150.0,3
25000.0,65000.0,1,12,150.0,5
14227.0,36000.0,1,15,150.0,3
35000.0,60000.0,1,9,220.0,3
80000.0,7127.0,1,5,220.0,3
45000.0,18742.0,1,6,150.0,5
43000.0,42837.0,1,8,150.0,6
55000.0,27000.0,1,9,150.0,5
48000.0,41939.0,1,8,200.0,3
50000.0,29134.0,1,7,220.0,3
70000.0,8000.0,1,5,220.0,3
87000.0,140.0,1,3,160.0,6
10000.0,64955.0,1,15,150.0,3
25000.0,65000.0,1,12,150.0,5
14227.0,36000.0,1,15,150.0,3
35000.0,60000.0,1,9,220.0,3
80000.0,7127.0,1,5,220.0,3
23000.0,20000.0,1,6,100.0,3
32000.0,22697.0,1,7,125.0,7
20000.0,52000.0,1,10,150.0,5
55005.0,6600.0,1,5,220.0,3
35000.0,11885.0,1,12,125.0,7
25000.0,32588.0,1,9,150.0,3
123000.0,14500.0,1,4,250.0,5
30000.0,6639.0,1,9,180.0,8
60000.0,20373.0,1,6,220.0,3
22000.0,60857.0,1,13,150.0,3
23000.0,20000.0,1,6,100.0,3
32000.0,22697.0,1,7,125.0,7
20000.0,52000.0,1,10,150.0,5
55005.0,6600.0,1,5,220.0,3
35000.0,11885.0,1,12,125.0,7
25000.0,32588.0,1,9,150.0,3
123000.0,14500.0,1,4,250.0,5
30000.0,6639.0,1,9,180.0,8
60000.0,20373.0,1,6,220.0,3
22000.0,60857.0,1,13,150.0,3
45000.0,18742.0,1,6,150.0,5
43000.0,42837.0,1,8,150.0,6
55000.0,27000.0,1,9,150.0,5
48000.0,41939.0,1,8,200.0,3
50000.0,29134.0,1,7,220.0,3
70000.0,8000.0,1,5,220.0,3
87000.0,140.0,1,3,160.0,6
10000.0,64955.0,1,15,150.0,3
25000.0,65000.0,1,12,150.0,5
14227.0,36000.0,1,15,150.0,3
35000.0,60000.0,1,9,220.0,3
80000.0,7127.0,1,5,220.0,3
45000.0,18742.0,1,6,150.0,5
43000.0,42837.0,1,8,150.0,6
55000.0,27000.0,1,9,150.0,5
48000.0,41939.0,1,8,200.0,3
50000.0,29134.0,1,7,220.0,3
70000.0,8000.0,1,5,220.0,3
87000.0,140.0,1,3,160.0,6
10000.0,64955.0,1,15,150.0,3
25000.0,65000.0,1,12,150.0,5
14227.0,36000.0,1,15,150.0,3
35000.0,60000.0,1,9,220.0,3
80000.0,7127.0,1,5,220.0,3
45000.0,18742.0,1,6,150.0,5
43000.0,42837.0,1,8,150.0,6
55000.0,27000.0,1,9,150.0,5
48000.0,41939.0,1,8,200.0,3
50000.0,29134.0,1,7,220.0,3
70000.0,8000.0,1,5,220.0,3
87000.0,140.0,1,3,160.0,6
10000.0,64955.0,1,15,150.0,3
25000.0,65000.0,1,12,150.0,5
14227.0,36000.0,1,15,150.0,3
35000.0,60000.0,1,9,220.0,3
80000.0,7127.0,1,5,220.0,3
45000.0,18742.0,1,6,150.0,5
43000.0,42837.0,1,8,150.0,6
55000.0,27000.0,1,9,150.0,5
48000.0,41939.0,1,8,200.0,3
50000.0,29134.0,1,7,220.0,3
70000.0,8000.0,1,5,220.0,3
87000.0,140.0,1,3,160.0,6
10000.0,64955.0,1,15,150.0,3
25000.0,65000.0,1,12,150.0,5
14227.0,36000.0,1,15,150.0,3
35000.0,60000.0,1,9,220.0,3
80000.0,7127.0,1,5,220.0,3
45000.0,18742.0,1,6,150.0,5
43000.0,42837.0,1,8,150.0,6
55000.0,27000.0,1,9,150.0,5
48000.0,41939.0,1,8,200.0,3
50000.0,29134.0,1,7,220.0,3
70000.0,8000.0,1,5,220.0,3
87000.0,140.0,1,3,160.0,6
10000.0,64955.0,1,15,150.0,3
25000.0,65000.0,1,12,150.0,5
14227.0,36000.0,1,15,150.0,3
35000.0,60000.0,1,9,220.0,3
80000.0,7127.0,1,5,220.0,3
23000.0,20000.0,1,6,100.0,3
32000.0,22697.0,1,7,125.0,7
20000.0,52000.0,1,10,150.0,5
55005.0,6600.0,1,5,220.0,3
35000.0,11885.0,1,12,125.0,7
25000.0,32588.0,1,9,150.0,3
123000.0,14500.0,1,4,250.0,5
30000.0,6639.0,1,9,180.0,8
60000.0,20373.0,1,6,220.0,3
22000.0,60857.0,1,13,150.0,3
45000.0,18742.0,1,6,150.0,5
43000.0,42837.0,1,8,150.0,6
55000.0,27000.0,1,9,150.0,5
48000.0,41939.0,1,8,200.0,3
50000.0,29134.0,1,7,220.0,3
70000.0,8000.0,1,5,220.0,3
87000.0,140.0,1,3,160.0,6
10000.0,64955.0,1,15,150.0,3
25000.0,65000.0,1,12,150.0,5
14227.0,36000.0,1,15,150.0,3
35000.0,60000.0,1,9,220.0,3
80000.0,7127.0,1,5,220.0,3
23000.0,20000.0,1,6,100.0,3
32000.0,22697.0,1,7,125.0,7
20000.0,52000.0,1,10,150.0,5
55005.0,6600.0,1,5,220.0,3
35000.0,11885.0,1,12,125.0,7
25000.0,32588.0,1,9,150.0,3
123000.0,14500.0,1,4,250.0,5
30000.0,6639.0,1,9,180.0,8
60000.0,20373.0,1,6,220.0,3
22000.0,60857.0,1,13,150.0,3
45000.0,18742.0,1,6,150.0,5
43000.0,42837.0,1,8,150.0,6
55000.0,27000.0,1,9,150.0,5
48000.0,41939.0,1,8,200.0,3
50000.0,29134.0,1,7,220.0,3
70000.0,8000.0,1,5,220.0,3
87000.0,140.0,1,3,160.0,6
10000.0,64955.0,1,15,150.0,3
25000.0,65000.0,1,12,150.0,5
14227.0,36000.0,1,15,150.0,3
35000.0,60000.0,1,9,220.0,3
80000.0,7127.0,1,5,220.0,3
45000.0,18742.0,1,6,150.0,5
43000.0,42837.0,1,8,150.0,6
55000.0,27000.0,1,9,150.0,5
48000.0,41939.0,1,8,200.0,3
50000.0,29134.0,1,7,220.0,3
70000.0,8000.0,1,5,220.0,3
87000.0,140.0,1,3,160.0,6
10000.0,64955.0,1,15,150.0,3
25000.0,65000.0,1,12,150.0,5
14227.0,36000.0,1,15,150.0,3
35000.0,60000.0,1,9,220.0,3
80000.0,7127.0,1,5,220.0,3
23000.0,20000.0,1,6,100.0,3
32000.0,22697.0,1,7,125.0,7
20000.0,52000.0,1,10,150.0,5
55005.0,6600.0,1,5,220.0,3
35000.0,11885.0,1,12,125.0,7
25000.0,32588.0,1,9,150.0,3
123000.0,14500.0,1,4,250.0,5
30000.0,6639.0,1,9,180.0,8
60000.0,20373.0,1,6,220.0,3
22000.0,60857.0,1,13,150.0,3
45000.0,18742.0,1,6,150.0,5
43000.0,42837.0,1,8,150.0,6
55000.0,27000.0,1,9,150.0,5
48000.0,41939.0,1,8,200.0,3
50000.0,29134.0,1,7,220.0,3
70000.0,8000.0,1,5,220.0,3
87000.0,140.0,1,3,160.0,6
10000.0,64955.0,1,15,150.0,3
25000.0,65000.0,1,12,150.0,5
14227.0,36000.0,1,15,150.0,3
35000.0,60000.0,1,9,220.0,3
80000.0,7127.0,1,5,220.0,3
23000.0,20000.0,1,6,100.0,3
32000.0,22697.0,1,7,125.0,7
20000.0,52000.0,1,10,150.0,5
55005.0,6600.0,1,5,220.0,3
35000.0,11885.0,1,12,125.0,7
25000.0,32588.0,1,9,150.0,3
123000.0,14500.0,1,4,250.0,5
30000.0,6639.0,1,9,180.0,8
60000.0,20373.0,1,6,220.0,3
22000.0,60857.0,1,13,150.0,3
45000.0,18742.0,1,6,150.0,5
43000.0,42837.0,1,8,150.0,6
55000.0,27000.0,1,9,150.0,5
48000.0,41939.0,1,8,200.0,3
50000.0,29134.0,1,7,220.0,3
70000.0,8000.0,1,5,220.0,3
87000.0,140.0,1,3,160.0,6
10000.0,64955.0,1,15,150.0,3
25000.0,65000.0,1,12,150.0,5
14227.0,36000.0,1,15,150.0,3
35000.0,60000.0,1,9,220.0,3
80000.0,7127.0,1,5,220.0,3
45000.0,18742.0,1,6,150.0,5
43000.0,42837.0,1,8,150.0,6
55000.0,27000.0,1,9,150.0,5
48000.0,41939.0,1,8,200.0,3
50000.0,29134.0,1,7,220.0,3
70000.0,8000.0,1,5,220.0,3
87000.0,140.0,1,3,160.0,6
10000.0,64955.0,1,15,150.0,3
25000.0,65000.0,1,12,150.0,5
14227.0,36000.0,1,15,150.0,3
35000.0,60000.0,1,9,220.0,3
80000.0,7127.0,1,5,220.0,3
45000.0,18742.0,1,6,150.0,5
43000.0,42837.0,1,8,150.0,6
55000.0,27000.0,1,9,150.0,5
48000.0,41939.0,1,8,200.0,3
50000.0,29134.0,1,7,220.0,3
70000.0,8000.0,1,5,220.0,3
87000.0,140.0,1,3,160.0,6
10000.0,64955.0,1,15,150.0,3
25000.0,65000.0,1,12,150.0,5
14227.0,36000.0,1,15,150.0,3
35000.0,60000.0,1,9,220.0,3
80000.0,7127.0,1,5,220.0,3
23000.0,20000.0,1,6,100.0,3
32000.0,22697.0,1,7,125.0,7
20000.0,52000.0,1,10,150.0,5
55005.0,6600.0,1,5,220.0,3
35000.0,11885.0,1,12,125.0,7
25000.0,32588.0,1,9,150.0,3
123000.0,14500.0,1,4,250.0,5
30000.0,6639.0,1,9,180.0,8
60000.0,20373.0,1,6,220.0,3
22000.0,60857.0,1,13,150.0,3
23000.0,20000.0,1,6,100.0,3
32000.0,22697.0,1,7,125.0,7
20000.0,52000.0,1,10,150.0,5
55005.0,6600.0,1,5,220.0,3
35000.0,11885.0,1,12,125.0,7
25000.0,32588.0,1,9,150.0,3
123000.0,14500.0,1,4,250.0,5
30000.0,6639.0,1,9,180.0,8
60000.0,20373.0,1,6,220.0,3
22000.0,60857.0,1,13,150.0,3
45000.0,18742.0,1,6,150.0,5
43000.0,42837.0,1,8,150.0,6
55000.0,27000.0,1,9,150.0,5
48000.0,41939.0,1,8,200.0,3
50000.0,29134.0,1,7,220.0,3
70000.0,8000.0,1,5,220.0,3
87000.0,140.0,1,3,160.0,6
10000.0,64955.0,1,15,150.0,3
25000.0,65000.0,1,12,150.0,5
14227.0,36000.0,1,15,150.0,3
35000.0,60000.0,1,9,220.0,3
80000.0,7127.0,1,5,220.0,3
45000.0,18742.0,1,6,150.0,5
43000.0,42837.0,1,8,150.0,6
55000.0,27000.0,1,9,150.0,5
48000.0,41939.0,1,8,200.0,3
50000.0,29134.0,1,7,220.0,3
70000.0,8000.0,1,5,220.0,3
87000.0,140.0,1,3,160.0,6
10000.0,64955.0,1,15,150.0,3
25000.0,65000.0,1,12,150.0,5
14227.0,36000.0,1,15,150.0,3
35000.0,60000.0,1,9,220.0,3
80000.0,7127.0,1,5,220.0,3
45000.0,18742.0,1,6,150.0,5
43000.0,42837.0,1,8,150.0,6
55000.0,27000.0,1,9,150.0,5
48000.0,41939.0,1,8,200.0,3
50000.0,29134.0,1,7,220.0,3
70000.0,8000.0,1,5,220.0,3
87000.0,140.0,1,3,160.0,6
10000.0,64955.0,1,15,150.0,3
25000.0,65000.0,1,12,150.0,5
14227.0,36000.0,1,15,150.0,3
35000.0,60000.0,1,9,220.0,3
80000.0,7127.0,1,5,220.0,3
23000.0,20000.0,1,6,100.0,3
32000.0,22697.0,1,7,125.0,7
20000.0,52000.0,1,10,150.0,5
55005.0,6600.0,1,5,220.0,3
35000.0,11885.0,1,12,125.0,7
25000.0,32588.0,1,9,150.0,3
123000.0,14500.0,1,4,250.0,5
30000.0,6639.0,1,9,180.0,8
60000.0,20373.0,1,6,220.0,3
22000.0,60857.0,1,13,150.0,3
45000.0,18742.0,1,6,150.0,5
43000.0,42837.0,1,8,150.0,6
55000.0,27000.0,1,9,150.0,5
48000.0,41939.0,1,8,200.0,3
50000.0,29134.0,1,7,220.0,3
70000.0,8000.0,1,5,220.0,3
87000.0,140.0,1,3,160.0,6
10000.0,64955.0,1,15,150.0,3
25000.0,65000.0,1,12,150.0,5
14227.0,36000.0,1,15,150.0,3
35000.0,60000.0,1,9,220.0,3
80000.0,7127.0,1,5,220.0,3
45000.0,18742.0,1,6,150.0,5
43000.0,42837.0,1,8,150.0,6
55000.0,27000.0,1,9,150.0,5
48000.0,41939.0,1,8,200.0,3
50000.0,29134.0,1,7,220.0,3
70000.0,8000.0,1,5,220.0,3
87000.0,140.0,1,3,160.0,6
10000.0,64955.0,1,15,150.0,3
25000.0,65000.0,1,12,150.0,5
14227.0,36000.0,1,15,150.0,3
35000.0,60000.0,1,9,220.0,3
80000.0,7127.0,1,5,220.0,3
45000.0,18742.0,1,6,150.0,5
43000.0,42837.0,1,8,150.0,6
55000.0,27000.0,1,9,150.0,5
48000.0,41939.0,1,8,200.0,3
50000.0,29134.0,1,7,220.0,3
70000.0,8000.0,1,5,220.0,3
87000.0,140.0,1,3,160.0,6
10000.0,64955.0,1,15,150.0,3
25000.0,65000.0,1,12,150.0,5
14227.0,36000.0,1,15,150.0,3
35000.0,60000.0,1,9,220.0,3
80000.0,7127.0,1,5,220.0,3
23000.0,20000.0,1,6,100.0,3
32000.0,22697.0,1,7,125.0,7
20000.0,52000.0,1,10,150.0,5
55005.0,6600.0,1,5,220.0,3
35000.0,11885.0,1,12,125.0,7
25000.0,32588.0,1,9,150.0,3
123000.0,14500.0,1,4,250.0,5
30000.0,6639.0,1,9,180.0,8
60000.0,20373.0,1,6,220.0,3
22000.0,60857.0,1,13,150.0,3
23000.0,20000.0,1,6,100.0,3
32000.0,22697.0,1,7,125.0,7
20000.0,52000.0,1,10,150.0,5
55005.0,6600.0,1,5,220.0,3
35000.0,11885.0,1,12,125.0,7
25000.0,32588.0,1,9,150.0,3
123000.0,14500.0,1,4,250.0,5
30000.0,6639.0,1,9,180.0,8
60000.0,20373.0,1,6,220.0,3
22000.0,60857.0,1,13,150.0,3
45000.0,18742.0,1,6,150.0,5
43000.0,42837.0,1,8,150.0,6
55000.0,27000.0,1,9,150.0,5
48000.0,41939.0,1,8,200.0,3
50000.0,29134.0,1,7,220.0,3
70000.0,8000.0,1,5,220.0,3
87000.0,140.0,1,3,160.0,6
10000.0,64955.0,1,15,150.0,3
25000.0,65000.0,1,12,150.0,5
14227.0,36000.0,1,15,150.0,3
35000.0,60000.0,1,9,220.0,3
80000.0,7127.0,1,5,220.0,3
23000.0,20000.0,1,6,100.0,3
32000.0,22697.0,1,7,125.0,7
20000.0,52000.0,1,10,150.0,5
55005.0,6600.0,1,5,220.0,3
35000.0,11885.0,1,12,125.0,7
25000.0,32588.0,1,9,150.0,3
123000.0,14500.0,1,4,250.0,5
30000.0,6639.0,1,9,180.0,8
60000.0,20373.0,1,6,220.0,3
22000.0,60857.0,1,13,150.0,3
23000.0,20000.0,1,6,100.0,3
32000.0,22697.0,1,7,125.0,7
20000.0,52000.0,1,10,150.0,5
55005.0,6600.0,1,5,220.0,3
35000.0,11885.0,1,12,125.0,7
25000.0,32588.0,1,9,150.0,3
123000.0,14500.0,1,4,250.0,5
30000.0,6639.0,1,9,180.0,8
60000.0,20373.0,1,6,220.0,3
22000.0,60857.0,1,13,150.0,3
45000.0,18742.0,1,6,150.0,5
43000.0,42837.0,1,8,150.0,6
55000.0,27000.0,1,9,150.0,5
48000.0,41939.0,1,8,200.0,3
50000.0,29134.0,1,7,220.0,3
70000.0,8000.0,1,5,220.0,3
87000.0,140.0,1,3,160.0,6
10000.0,64955.0,1,15,150.0,3
25000.0,65000.0,1,12,150.0,5
14227.0,36000.0,1,15,150.0,3
35000.0,60000.0,1,9,220.0,3
80000.0,7127.0,1,5,220.0,3
45000.0,18742.0,1,6,150.0,5
43000.0,42837.0,1,8,150.0,6
55000.0,27000.0,1,9,150.0,5
48000.0,41939.0,1,8,200.0,3
50000.0,29134.0,1,7,220.0,3
70000.0,8000.0,1,5,220.0,3
87000.0,140.0,1,3,160.0,6
10000.0,64955.0,1,15,150.0,3
25000.0,65000.0,1,12,150.0,5
14227.0,36000.0,1,15,150.0,3
35000.0,60000.0,1,9,220.0,3
80000.0,7127.0,1,5,220.0,3
45000.0,18742.0,1,6,150.0,5
43000.0,42837.0,1,8,150.0,6
55000.0,27000.0,1,9,150.0,5
48000.0,41939.0,1,8,200.0,3
50000.0,29134.0,1,7,220.0,3
70000.0,8000.0,1,5,220.0,3
87000.0,140.0,1,3,160.0,6
10000.0,64955.0,1,15,150.0,3
25000.0,65000.0,1,12,150.0,5
14227.0,36000.0,1,15,150.0,3
35000.0,60000.0,1,9,220.0,3
80000.0,7127.0,1,5,220.0,3
45000.0,18742.0,1,6,150.0,5
43000.0,42837.0,1,8,150.0,6
55000.0,27000.0,1,9,150.0,5
48000.0,41939.0,1,8,200.0,3
50000.0,29134.0,1,7,220.0,3
70000.0,8000.0,1,5,220.0,3
87000.0,140.0,1,3,160.0,6
10000.0,64955.0,1,15,150.0,3
25000.0,65000.0,1,12,150.0,5
14227.0,36000.0,1,15,150.0,3
35000.0,60000.0,1,9,220.0,3
80000.0,7127.0,1,5,220.0,3
23000.0,20000.0,1,6,100.0,3
32000.0,22697.0,1,7,125.0,7
20000.0,52000.0,1,10,150.0,5
55005.0,6600.0,1,5,220.0,3
35000.0,11885.0,1,12,125.0,7
25000.0,32588.0,1,9,150.0,3
123000.0,14500.0,1,4,250.0,5
30000.0,6639.0,1,9,180.0,8
60000.0,20373.0,1,6,220.0,3
22000.0,60857.0,1,13,150.0,3
45000.0,18742.0,1,6,150.0,5
43000.0,42837.0,1,8,150.0,6
55000.0,27000.0,1,9,150.0,5
48000.0,41939.0,1,8,200.0,3
50000.0,29134.0,1,7,220.0,3
70000.0,8000.0,1,5,220.0,3
87000.0,140.0,1,3,160.0,6
10000.0,64955.0,1,15,150.0,3
25000.0,65000.0,1,12,150.0,5
14227.0,36000.0,1,15,150.0,3
35000.0,60000.0,1,9,220.0,3
80000.0,7127.0,1,5,220.0,3
23000.0,20000.0,1,6,100.0,3
32000.0,22697.0,1,7,125.0,7
20000.0,52000.0,1,10,150.0,5
55005.0,6600.0,1,5,220.0,3
35000.0,11885.0,1,12,125.0,7
25000.0,32588.0,1,9,150.0,3
123000.0,14500.0,1,4,250.0,5
30000.0,6639.0,1,9,180.0,8
60000.0,20373.0,1,6,220.0,3
22000.0,60857.0,1,13,150.0,3
23000.0,20000.0,1,6,100.0,3
32000.0,22697.0,1,7,125.0,7
20000.0,52000.0,1,10,150.0,5
55005.0,6600.0,1,5,220.0,3
35000.0,11885.0,1,12,125.0,7
25000.0,32588.0,1,9,150.0,3
123000.0,14500.0,1,4,250.0,5
30000.0,6639.0,1,9,180.0,8
60000.0,20373.0,1,6,220.0,3
22000.0,60857.0,1,13,150.0,3
23000.0,20000.0,1,6,100.0,3
32000.0,22697.0,1,7,125.0,7
20000.0,52000.0,1,10,150.0,5
55005.0,6600.0,1,5,220.0,3
35000.0,11885.0,1,12,125.0,7
25000.0,32588.0,1,9,150.0,3
123000.0,14500.0,1,4,250.0,5
30000.0,6639.0,1,9,180.0,8
60000.0,20373.0,1,6,220.0,3
22000.0,60857.0,1,13,150.0,3
23000.0,20000.0,1,6,100.0,3
32000.0,22697.0,1,7,125.0,7
20000.0,52000.0,1,10,150.0,5
55005.0,6600.0,1,5,220.0,3
35000.0,11885.0,1,12,125.0,7
25000.0,32588.0,1,9,150.0,3
123000.0,14500.0,1,4,250.0,5
30000.0,6639.0,1,9,180.0,8
60000.0,20373.0,1,6,220.0,3
22000.0,60857.0,1,13,150.0,3
45000.0,18742.0,1,6,150.0,5
43000.0,42837.0,1,8,150.0,6
55000.0,27000.0,1,9,150.0,5
48000.0,41939.0,1,8,200.0,3
50000.0,29134.0,1,7,220.0,3
70000.0,8000.0,1,5,220.0,3
87000.0,140.0,1,3,160.0,6
10000.0,64955.0,1,15,150.0,3
25000.0,65000.0,1,12,150.0,5
14227.0,36000.0,1,15,150.0,3
35000.0,60000.0,1,9,220.0,3
80000.0,7127.0,1,5,220.0,3
45000.0,18742.0,1,6,150.0,5
43000.0,42837.0,1,8,150.0,6
55000.0,27000.0,1,9,150.0,5
48000.0,41939.0,1,8,200.0,3
50000.0,29134.0,1,7,220.0,3
70000.0,8000.0,1,5,220.0,3
87000.0,140.0,1,3,160.0,6
10000.0,64955.0,1,15,150.0,3
25000.0,65000.0,1,12,150.0,5
14227.0,36000.0,1,15,150.0,3
35000.0,60000.0,1,9,220.0,3
80000.0,7127.0,1,5,220.0,3
45000.0,18742.0,1,6,150.0,5
43000.0,42837.0,1,8,150.0,6
55000.0,27000.0,1,9,150.0,5
48000.0,41939.0,1,8,200.0,3
50000.0,29134.0,1,7,220.0,3
70000.0,8000.0,1,5,220.0,3
87000.0,140.0,1,3,160.0,6
10000.0,64955.0,1,15,150.0,3
25000.0,65000.0,1,12,150.0,5
14227.0,36000.0,1,15,150.0,3
35000.0,60000.0,1,9,220.0,3
80000.0,7127.0,1,5,220.0,3
23000.0,20000.0,1,6,100.0,3
32000.0,22697.0,1,7,125.0,7
20000.0,52000.0,1,10,150.0,5
55005.0,6600.0,1,5,220.0,3
35000.0,11885.0,1,12,125.0,7
25000.0,32588.0,1,9,150.0,3
123000.0,14500.0,1,4,250.0,5
30000.0,6639.0,1,9,180.0,8
60000.0,20373.0,1,6,220.0,3
22000.0,60857.0,1,13,150.0,3
23000.0,20000.0,1,6,100.0,3
32000.0,22697.0,1,7,125.0,7
20000.0,52000.0,1,10,150.0,5
55005.0,6600.0,1,5,220.0,3
35000.0,11885.0,1,12,125.0,7
25000.0,32588.0,1,9,150.0,3
123000.0,14500.0,1,4,250.0,5
30000.0,6639.0,1,9,180.0,8
60000.0,20373.0,1,6,220.0,3
22000.0,60857.0,1,13,150.0,3
45000.0,18742.0,1,6,150.0,5
43000.0,42837.0,1,8,150.0,6
55000.0,27000.0,1,9,150.0,5
48000.0,41939.0,1,8,200.0,3
50000.0,29134.0,1,7,220.0,3
70000.0,8000.0,1,5,220.0,3
87000.0,140.0,1,3,160.0,6
10000.0,64955.0,1,15,150.0,3
25000.0,65000.0,1,12,150.0,5
14227.0,36000.0,1,15,150.0,3
35000.0,60000.0,1,9,220.0,3
80000.0,7127.0,1,5,220.0,3
23000.0,20000.0,1,6,100.0,3
32000.0,22697.0,1,7,125.0,7
20000.0,52000.0,1,10,150.0,5
55005.0,6600.0,1,5,220.0,3
35000.0,11885.0,1,12,125.0,7
25000.0,32588.0,1,9,150.0,3
123000.0,14500.0,1,4,250.0,5
30000.0,6639.0,1,9,180.0,8
60000.0,20373.0,1,6,220.0,3
22000.0,60857.0,1,13,150.0,3
23000.0,20000.0,1,6,100.0,3
32000.0,22697.0,1,7,125.0,7
20000.0,52000.0,1,10,150.0,5
55005.0,6600.0,1,5,220.0,3
35000.0,11885.0,1,12,125.0,7
25000.0,32588.0,1,9,150.0,3
123000.0,14500.0,1,4,250.0,5
30000.0,6639.0,1,9,180.0,8
60000.0,20373.0,1,6,220.0,3
22000.0,60857.0,1,13,150.0,3
23000.0,20000.0,1,6,100.0,3
32000.0,22697.0,1,7,125.0,7
20000.0,52000.0,1,10,150.0,5
55005.0,6600.0,1,5,220.0,3
35000.0,11885.0,1,12,125.0,7
25000.0,32588.0,1,9,150.0,3
123000.0,14500.0,1,4,250.0,5
30000.0,6639.0,1,9,180.0,8
60000.0,20373.0,1,6,220.0,3
22000.0,60857.0,1,13,150.0,3
45000.0,18742.0,1,6,150.0,5
43000.0,42837.0,1,8,150.0,6
55000.0,27000.0,1,9,150.0,5
48000.0,41939.0,1,8,200.0,3
50000.0,29134.0,1,7,220.0,3
70000.0,8000.0,1,5,220.0,3
87000.0,140.0,1,3,160.0,6
10000.0,64955.0,1,15,150.0,3
25000.0,65000.0,1,12,150.0,5
14227.0,36000.0,1,15,150.0,3
35000.0,60000.0,1,9,220.0,3
80000.0,7127.0,1,5,220.0,3
23000.0,20000.0,1,6,100.0,3
32000.0,22697.0,1,7,125.0,7
20000.0,52000.0,1,10,150.0,5
55005.0,6600.0,1,5,220.0,3
35000.0,11885.0,1,12,125.0,7
25000.0,32588.0,1,9,150.0,3
123000.0,14500.0,1,4,250.0,5
30000.0,6639.0,1,9,180.0,8
60000.0,20373.0,1,6,220.0,3
22000.0,60857.0,1,13,150.0,3
45000.0,18742.0,1,6,150.0,5
43000.0,42837.0,1,8,150.0,6
55000.0,27000.0,1,9,150.0,5
48000.0,41939.0,1,8,200.0,3
50000.0,29134.0,1,7,220.0,3
70000.0,8000.0,1,5,220.0,3
87000.0,140.0,1,3,160.0,6
10000.0,64955.0,1,15,150.0,3
25000.0,65000.0,1,12,150.0,5
14227.0,36000.0,1,15,150.0,3
35000.0,60000.0,1,9,220.0,3
80000.0,7127.0,1,5,220.0,3
45000.0,18742.0,1,6,150.0,5
43000.0,42837.0,1,8,150.0,6
55000.0,27000.0,1,9,150.0,5
48000.0,41939.0,1,8,200.0,3
50000.0,29134.0,1,7,220.0,3
70000.0,8000.0,1,5,220.0,3
87000.0,140.0,1,3,160.0,6
10000.0,64955.0,1,15,150.0,3
25000.0,65000.0,1,12,150.0,5
14227.0,36000.0,1,15,150.0,3
35000.0,60000.0,1,9,220.0,3
